n,depth,Time (s),TPU,TPL,Normalized Depth,Normalized TPU,Normalized TPL,Union-Find Class,Path Compression
841,1,0.00953221321105957,0,1578,0.0011890606420927466,0.0,1.8763376932223543,UnionWeight,NC
851,1,0.009588241577148438,0,1635,0.0011750881316098707,0.0,1.9212690951821387,UnionWeight,NC
861,2,0.009629964828491211,0,1580,0.0023228803716608595,0.0,1.835075493612079,UnionWeight,NC
871,1,0.009842157363891602,0,1650,0.001148105625717566,0.0,1.894374282433984,UnionWeight,NC
881,1,0.009733200073242188,0,1666,0.0011350737797956867,0.0,1.891032917139614,UnionWeight,NC
891,1,0.010101079940795898,0,1673,0.001122334455667789,0.0,1.877665544332211,UnionWeight,NC
901,1,0.010203123092651367,0,1760,0.0011098779134295228,0.0,1.95338512763596,UnionWeight,NC
911,2,0.010077953338623047,0,1708,0.0021953896816684962,0.0,1.8748627881448958,UnionWeight,NC
921,1,0.010486841201782227,0,1720,0.0010857763300760044,0.0,1.8675352877307274,UnionWeight,NC
931,1,0.010512828826904297,0,1788,0.0010741138560687433,0.0,1.920515574650913,UnionWeight,NC
941,2,0.010692834854125977,0,1814,0.0021253985122210413,0.0,1.9277364505844845,UnionWeight,NC
951,2,0.010794878005981445,0,1807,0.002103049421661409,0.0,1.900105152471083,UnionWeight,NC
961,1,0.010554075241088867,0,1783,0.001040582726326743,0.0,1.8553590010405827,UnionWeight,NC
971,1,0.010782003402709961,0,1864,0.0010298661174047373,0.0,1.9196704428424305,UnionWeight,NC
981,2,0.011039972305297852,0,1829,0.0020387359836901123,0.0,1.8644240570846076,UnionWeight,NC
991,3,0.010972976684570312,0,1859,0.0030272452068617556,0.0,1.875882946518668,UnionWeight,NC
1000,3,0.011095046997070312,0,1842,0.003,0.0,1.842,UnionWeight,NC
1010,2,0.011205673217773438,0,1872,0.0019801980198019802,0.0,1.8534653465346536,UnionWeight,NC
1020,3,0.01137995719909668,0,1889,0.0029411764705882353,0.0,1.8519607843137256,UnionWeight,NC
1030,3,0.011870861053466797,0,1853,0.002912621359223301,0.0,1.7990291262135922,UnionWeight,NC
1040,1,0.012240886688232422,0,1942,0.0009615384615384616,0.0,1.8673076923076923,UnionWeight,NC
1050,1,0.012533903121948242,0,1961,0.0009523809523809524,0.0,1.8676190476190475,UnionWeight,NC
1060,2,0.012550115585327148,0,1949,0.0018867924528301887,0.0,1.838679245283019,UnionWeight,NC
1070,1,0.012334823608398438,0,1902,0.0009345794392523365,0.0,1.777570093457944,UnionWeight,NC
1080,3,0.01342916488647461,0,2273,0.002777777777777778,0.0,2.10462962962963,UnionWeight,NC
1090,2,0.012704849243164062,0,2043,0.001834862385321101,0.0,1.8743119266055046,UnionWeight,NC
1100,2,0.013054132461547852,0,2079,0.0018181818181818182,0.0,1.89,UnionWeight,NC
1110,2,0.013135194778442383,0,2098,0.0018018018018018018,0.0,1.89009009009009,UnionWeight,NC
1120,1,0.013223886489868164,0,2146,0.0008928571428571428,0.0,1.9160714285714286,UnionWeight,NC
1130,4,0.013099908828735352,0,2112,0.0035398230088495575,0.0,1.8690265486725663,UnionWeight,NC
1140,2,0.013410091400146484,0,2128,0.0017543859649122807,0.0,1.8666666666666667,UnionWeight,NC
1150,1,0.013431072235107422,0,2224,0.0008695652173913044,0.0,1.9339130434782608,UnionWeight,NC
1160,2,0.013706207275390625,0,2209,0.0017241379310344827,0.0,1.9043103448275862,UnionWeight,NC
1170,1,0.013449907302856445,0,2108,0.0008547008547008547,0.0,1.8017094017094017,UnionWeight,NC
1180,1,0.01392674446105957,0,2256,0.000847457627118644,0.0,1.911864406779661,UnionWeight,NC
1190,4,0.014211177825927734,0,2381,0.0033613445378151263,0.0,2.000840336134454,UnionWeight,NC
1200,3,0.013944864273071289,0,2375,0.0025,0.0,1.9791666666666667,UnionWeight,NC
1210,2,0.014220714569091797,0,2333,0.001652892561983471,0.0,1.928099173553719,UnionWeight,NC
1220,1,0.01439809799194336,0,2334,0.000819672131147541,0.0,1.9131147540983606,UnionWeight,NC
1230,1,0.01468801498413086,0,2317,0.0008130081300813008,0.0,1.883739837398374,UnionWeight,NC
1240,2,0.014542818069458008,0,2276,0.0016129032258064516,0.0,1.835483870967742,UnionWeight,NC
1250,4,0.014688968658447266,0,2404,0.0032,0.0,1.9232,UnionWeight,NC
1260,3,0.014998912811279297,0,2574,0.002380952380952381,0.0,2.0428571428571427,UnionWeight,NC
1270,2,0.01497793197631836,0,2493,0.0015748031496062992,0.0,1.962992125984252,UnionWeight,NC
1280,2,0.015207052230834961,0,2518,0.0015625,0.0,1.9671875,UnionWeight,NC
1290,2,0.01498103141784668,0,2478,0.0015503875968992248,0.0,1.9209302325581394,UnionWeight,NC
1300,1,0.01477193832397461,0,2287,0.0007692307692307692,0.0,1.7592307692307692,UnionWeight,NC
1310,2,0.015301227569580078,0,2536,0.0015267175572519084,0.0,1.9358778625954198,UnionWeight,NC
1320,2,0.015577077865600586,0,2597,0.0015151515151515152,0.0,1.9674242424242425,UnionWeight,NC
1330,2,0.01566481590270996,0,2608,0.0015037593984962407,0.0,1.9609022556390978,UnionWeight,NC
1340,2,0.016035795211791992,0,2764,0.0014925373134328358,0.0,2.062686567164179,UnionWeight,NC
1350,1,0.015850067138671875,0,2728,0.0007407407407407407,0.0,2.0207407407407407,UnionWeight,NC
1360,2,0.01603984832763672,0,2727,0.0014705882352941176,0.0,2.0051470588235296,UnionWeight,NC
1370,2,0.015836000442504883,0,2604,0.00145985401459854,0.0,1.9007299270072993,UnionWeight,NC
1380,3,0.015675783157348633,0,2529,0.002173913043478261,0.0,1.8326086956521739,UnionWeight,NC
1390,2,0.01597285270690918,0,2597,0.0014388489208633094,0.0,1.8683453237410073,UnionWeight,NC
1400,2,0.01612114906311035,0,2753,0.0014285714285714286,0.0,1.9664285714285714,UnionWeight,NC
1410,1,0.016093969345092773,0,2710,0.0007092198581560284,0.0,1.9219858156028369,UnionWeight,NC
1420,2,0.016656875610351562,0,2961,0.0014084507042253522,0.0,2.085211267605634,UnionWeight,NC
1430,2,0.01623988151550293,0,2705,0.0013986013986013986,0.0,1.8916083916083917,UnionWeight,NC
1440,4,0.016231060028076172,0,2673,0.002777777777777778,0.0,1.85625,UnionWeight,NC
1450,1,0.016791105270385742,0,2923,0.000689655172413793,0.0,2.015862068965517,UnionWeight,NC
1460,2,0.016470909118652344,0,2664,0.0013698630136986301,0.0,1.8246575342465754,UnionWeight,NC
1470,2,0.016685009002685547,0,2794,0.0013605442176870747,0.0,1.9006802721088436,UnionWeight,NC
1480,1,0.016844987869262695,0,2882,0.0006756756756756757,0.0,1.9472972972972973,UnionWeight,NC
1490,1,0.017013072967529297,0,2844,0.0006711409395973154,0.0,1.9087248322147652,UnionWeight,NC
1500,3,0.017071962356567383,0,2862,0.002,0.0,1.908,UnionWeight,NC
1510,1,0.017091035842895508,0,2840,0.0006622516556291391,0.0,1.880794701986755,UnionWeight,NC
1520,1,0.017369747161865234,0,2911,0.0006578947368421052,0.0,1.9151315789473684,UnionWeight,NC
1530,1,0.01784992218017578,0,3081,0.00065359477124183,0.0,2.0137254901960784,UnionWeight,NC
1540,2,0.01746821403503418,0,2862,0.0012987012987012987,0.0,1.8584415584415583,UnionWeight,NC
1550,1,0.017499923706054688,0,2901,0.0006451612903225806,0.0,1.8716129032258064,UnionWeight,NC
1560,2,0.017956972122192383,0,3100,0.001282051282051282,0.0,1.9871794871794872,UnionWeight,NC
1570,4,0.018354177474975586,0,3232,0.0025477707006369425,0.0,2.0585987261146497,UnionWeight,NC
1580,2,0.01800990104675293,0,3043,0.0012658227848101266,0.0,1.9259493670886076,UnionWeight,NC
1590,2,0.018033981323242188,0,3014,0.0012578616352201257,0.0,1.8955974842767296,UnionWeight,NC
1600,3,0.01759481430053711,0,2841,0.001875,0.0,1.775625,UnionWeight,NC
1610,1,0.01804518699645996,0,3005,0.0006211180124223603,0.0,1.8664596273291925,UnionWeight,NC
1620,2,0.018392086029052734,0,3008,0.0012345679012345679,0.0,1.85679012345679,UnionWeight,NC
1630,2,0.018560171127319336,0,3173,0.001226993865030675,0.0,1.9466257668711657,UnionWeight,NC
1640,2,0.01848888397216797,0,3093,0.0012195121951219512,0.0,1.8859756097560976,UnionWeight,NC
1650,3,0.018560171127319336,0,3158,0.0018181818181818182,0.0,1.9139393939393938,UnionWeight,NC
1660,1,0.0185089111328125,0,3070,0.0006024096385542169,0.0,1.8493975903614457,UnionWeight,NC
1670,2,0.01889491081237793,0,3204,0.0011976047904191617,0.0,1.918562874251497,UnionWeight,NC
1680,1,0.01933598518371582,0,3322,0.0005952380952380953,0.0,1.9773809523809525,UnionWeight,NC
1690,2,0.019271135330200195,0,3286,0.001183431952662722,0.0,1.944378698224852,UnionWeight,NC
1700,1,0.019366979598999023,0,3330,0.000588235294117647,0.0,1.9588235294117646,UnionWeight,NC
1710,2,0.019297122955322266,0,3340,0.0011695906432748538,0.0,1.9532163742690059,UnionWeight,NC
1720,1,0.019177913665771484,0,3144,0.0005813953488372093,0.0,1.827906976744186,UnionWeight,NC
1730,3,0.01951909065246582,0,3327,0.0017341040462427746,0.0,1.923121387283237,UnionWeight,NC
1740,1,0.019516944885253906,0,3309,0.0005747126436781609,0.0,1.9017241379310346,UnionWeight,NC
1750,1,0.019884109497070312,0,3424,0.0005714285714285715,0.0,1.9565714285714286,UnionWeight,NC
1760,3,0.01963973045349121,0,3347,0.0017045454545454545,0.0,1.9017045454545454,UnionWeight,NC
1770,2,0.02030205726623535,0,3577,0.0011299435028248588,0.0,2.02090395480226,UnionWeight,NC
1780,2,0.019986867904663086,0,3464,0.0011235955056179776,0.0,1.946067415730337,UnionWeight,NC
1790,4,0.020155906677246094,0,3485,0.0022346368715083797,0.0,1.946927374301676,UnionWeight,NC
1800,2,0.02078390121459961,0,3655,0.0011111111111111111,0.0,2.0305555555555554,UnionWeight,NC
1810,3,0.020284175872802734,0,3454,0.0016574585635359116,0.0,1.9082872928176795,UnionWeight,NC
1820,2,0.020422935485839844,0,3459,0.001098901098901099,0.0,1.9005494505494505,UnionWeight,NC
1830,1,0.02039194107055664,0,3535,0.000546448087431694,0.0,1.9316939890710383,UnionWeight,NC
1840,1,0.02064681053161621,0,3495,0.0005434782608695652,0.0,1.8994565217391304,UnionWeight,NC
1850,1,0.02075481414794922,0,3591,0.0005405405405405405,0.0,1.941081081081081,UnionWeight,NC
1860,2,0.02059006690979004,0,3494,0.001075268817204301,0.0,1.878494623655914,UnionWeight,NC
1870,2,0.020920991897583008,0,3479,0.0010695187165775401,0.0,1.860427807486631,UnionWeight,NC
1880,2,0.021017789840698242,0,3533,0.0010638297872340426,0.0,1.879255319148936,UnionWeight,NC
1890,3,0.021131038665771484,0,3610,0.0015873015873015873,0.0,1.91005291005291,UnionWeight,NC
1900,2,0.02090287208557129,0,3515,0.0010526315789473684,0.0,1.85,UnionWeight,NC
1910,4,0.021312952041625977,0,3668,0.0020942408376963353,0.0,1.9204188481675393,UnionWeight,NC
1920,1,0.021241188049316406,0,3639,0.0005208333333333333,0.0,1.8953125,UnionWeight,NC
1930,2,0.021926164627075195,0,3807,0.0010362694300518134,0.0,1.972538860103627,UnionWeight,NC
1940,3,0.02210402488708496,0,3647,0.0015463917525773195,0.0,1.8798969072164948,UnionWeight,NC
1950,3,0.022796630859375,0,3867,0.0015384615384615385,0.0,1.9830769230769232,UnionWeight,NC
1960,3,0.022182941436767578,0,3953,0.001530612244897959,0.0,2.0168367346938774,UnionWeight,NC
1970,1,0.022043943405151367,0,3793,0.0005076142131979696,0.0,1.9253807106598986,UnionWeight,NC
1980,1,0.022487163543701172,0,3943,0.000505050505050505,0.0,1.9914141414141413,UnionWeight,NC
1990,1,0.022123098373413086,0,3757,0.0005025125628140704,0.0,1.8879396984924623,UnionWeight,NC
1,0,1.4781951904296875e-05,0,0,0.0,0.0,0.0,UnionRank,NC
11,2,0.0001277923583984375,0,16,0.18181818181818182,0.0,1.4545454545454546,UnionRank,NC
21,1,0.00022721290588378906,0,38,0.047619047619047616,0.0,1.8095238095238095,UnionRank,NC
31,2,0.00029397010803222656,0,47,0.06451612903225806,0.0,1.5161290322580645,UnionRank,NC
41,1,0.0004169940948486328,0,65,0.024390243902439025,0.0,1.5853658536585367,UnionRank,NC
51,2,0.0005040168762207031,0,86,0.0392156862745098,0.0,1.6862745098039216,UnionRank,NC
61,1,0.0005617141723632812,0,91,0.01639344262295082,0.0,1.4918032786885247,UnionRank,NC
71,1,0.0006947517395019531,0,112,0.014084507042253521,0.0,1.5774647887323943,UnionRank,NC
81,1,0.0008187294006347656,0,141,0.012345679012345678,0.0,1.7407407407407407,UnionRank,NC
91,3,0.0010259151458740234,0,155,0.03296703296703297,0.0,1.7032967032967032,UnionRank,NC
101,1,0.0010199546813964844,0,178,0.009900990099009901,0.0,1.7623762376237624,UnionRank,NC
111,2,0.0010828971862792969,0,193,0.018018018018018018,0.0,1.7387387387387387,UnionRank,NC
121,2,0.0011658668518066406,0,211,0.01652892561983471,0.0,1.743801652892562,UnionRank,NC
131,2,0.0013821125030517578,0,232,0.015267175572519083,0.0,1.7709923664122138,UnionRank,NC
141,2,0.001486063003540039,0,240,0.014184397163120567,0.0,1.702127659574468,UnionRank,NC
151,3,0.0015740394592285156,0,271,0.019867549668874173,0.0,1.794701986754967,UnionRank,NC
161,1,0.0016400814056396484,0,269,0.006211180124223602,0.0,1.670807453416149,UnionRank,NC
171,1,0.001798868179321289,0,352,0.005847953216374269,0.0,2.0584795321637426,UnionRank,NC
181,2,0.0018897056579589844,0,337,0.011049723756906077,0.0,1.861878453038674,UnionRank,NC
191,2,0.0018167495727539062,0,306,0.010471204188481676,0.0,1.6020942408376964,UnionRank,NC
201,2,0.0023279190063476562,0,409,0.009950248756218905,0.0,2.0348258706467663,UnionRank,NC
211,1,0.0021638870239257812,0,406,0.004739336492890996,0.0,1.9241706161137442,UnionRank,NC
221,2,0.002192258834838867,0,413,0.00904977375565611,0.0,1.8687782805429864,UnionRank,NC
231,1,0.0022101402282714844,0,377,0.004329004329004329,0.0,1.632034632034632,UnionRank,NC
241,1,0.002421140670776367,0,438,0.004149377593360996,0.0,1.8174273858921162,UnionRank,NC
251,2,0.0025441646575927734,0,512,0.00796812749003984,0.0,2.039840637450199,UnionRank,NC
261,1,0.003420114517211914,0,533,0.0038314176245210726,0.0,2.0421455938697317,UnionRank,NC
271,1,0.0030939579010009766,0,526,0.0036900369003690036,0.0,1.9409594095940959,UnionRank,NC
281,3,0.0032591819763183594,0,539,0.010676156583629894,0.0,1.9181494661921707,UnionRank,NC
291,3,0.003426074981689453,0,575,0.010309278350515464,0.0,1.9759450171821307,UnionRank,NC
301,3,0.0035140514373779297,0,604,0.009966777408637873,0.0,2.006644518272425,UnionRank,NC
311,1,0.0036039352416992188,0,527,0.003215434083601286,0.0,1.6945337620578778,UnionRank,NC
321,4,0.0038976669311523438,0,738,0.012461059190031152,0.0,2.2990654205607477,UnionRank,NC
331,2,0.003571033477783203,0,542,0.006042296072507553,0.0,1.6374622356495467,UnionRank,NC
341,2,0.003918170928955078,0,654,0.005865102639296188,0.0,1.9178885630498534,UnionRank,NC
351,1,0.004353046417236328,0,688,0.002849002849002849,0.0,1.96011396011396,UnionRank,NC
361,5,0.004297018051147461,0,718,0.013850415512465374,0.0,1.9889196675900278,UnionRank,NC
371,2,0.004278898239135742,0,709,0.005390835579514825,0.0,1.9110512129380053,UnionRank,NC
381,1,0.004439115524291992,0,744,0.0026246719160104987,0.0,1.952755905511811,UnionRank,NC
391,1,0.004657268524169922,0,741,0.0025575447570332483,0.0,1.895140664961637,UnionRank,NC
401,3,0.004709005355834961,0,837,0.007481296758104738,0.0,2.0872817955112217,UnionRank,NC
411,4,0.004765748977661133,0,778,0.009732360097323601,0.0,1.8929440389294403,UnionRank,NC
421,2,0.005030155181884766,0,821,0.004750593824228029,0.0,1.9501187648456058,UnionRank,NC
431,1,0.0049021244049072266,0,812,0.002320185614849188,0.0,1.8839907192575407,UnionRank,NC
441,2,0.00506591796875,0,873,0.0045351473922902496,0.0,1.9795918367346939,UnionRank,NC
451,2,0.005430936813354492,0,868,0.004434589800443459,0.0,1.9246119733924612,UnionRank,NC
461,2,0.0052220821380615234,0,900,0.004338394793926247,0.0,1.9522776572668112,UnionRank,NC
471,1,0.0052449703216552734,0,839,0.0021231422505307855,0.0,1.7813163481953291,UnionRank,NC
481,4,0.005816936492919922,0,1003,0.008316008316008316,0.0,2.085239085239085,UnionRank,NC
491,1,0.005493879318237305,0,935,0.002036659877800407,0.0,1.9042769857433808,UnionRank,NC
501,3,0.005734920501708984,0,987,0.005988023952095809,0.0,1.970059880239521,UnionRank,NC
511,2,0.005930900573730469,0,998,0.003913894324853229,0.0,1.9530332681017613,UnionRank,NC
521,3,0.0060880184173583984,0,965,0.005758157389635317,0.0,1.8522072936660268,UnionRank,NC
531,3,0.006149768829345703,0,991,0.005649717514124294,0.0,1.8662900188323917,UnionRank,NC
541,3,0.006345987319946289,0,952,0.005545286506469501,0.0,1.7597042513863217,UnionRank,NC
551,1,0.006395816802978516,0,1000,0.0018148820326678765,0.0,1.8148820326678765,UnionRank,NC
561,1,0.007009744644165039,0,1149,0.0017825311942959,0.0,2.0481283422459895,UnionRank,NC
571,2,0.006592988967895508,0,1026,0.0035026269702276708,0.0,1.796847635726795,UnionRank,NC
581,1,0.007016897201538086,0,1079,0.0017211703958691911,0.0,1.8571428571428572,UnionRank,NC
591,1,0.007246971130371094,0,1288,0.001692047377326565,0.0,2.179357021996616,UnionRank,NC
601,3,0.00708770751953125,0,1113,0.004991680532445923,0.0,1.8519134775374375,UnionRank,NC
611,2,0.006962299346923828,0,1080,0.0032733224222585926,0.0,1.76759410801964,UnionRank,NC
621,1,0.007231950759887695,0,1157,0.001610305958132045,0.0,1.8631239935587762,UnionRank,NC
631,1,0.007508039474487305,0,1157,0.001584786053882726,0.0,1.8335974643423139,UnionRank,NC
641,3,0.0074999332427978516,0,1236,0.0046801872074883,0.0,1.9282371294851794,UnionRank,NC
651,1,0.007938146591186523,0,1338,0.0015360983102918587,0.0,2.055299539170507,UnionRank,NC
661,3,0.007831096649169922,0,1288,0.0045385779122541605,0.0,1.9485627836611195,UnionRank,NC
671,2,0.008027076721191406,0,1267,0.0029806259314456036,0.0,1.88822652757079,UnionRank,NC
681,2,0.007938146591186523,0,1325,0.002936857562408223,0.0,1.945668135095448,UnionRank,NC
691,1,0.008183956146240234,0,1360,0.001447178002894356,0.0,1.968162083936324,UnionRank,NC
701,3,0.008005142211914062,0,1262,0.0042796005706134095,0.0,1.8002853067047075,UnionRank,NC
711,4,0.008472204208374023,0,1398,0.005625879043600563,0.0,1.9662447257383966,UnionRank,NC
721,1,0.00879812240600586,0,1606,0.0013869625520110957,0.0,2.2274618585298196,UnionRank,NC
731,4,0.00870513916015625,0,1451,0.005471956224350205,0.0,1.984952120383037,UnionRank,NC
741,3,0.008665084838867188,0,1413,0.004048582995951417,0.0,1.9068825910931173,UnionRank,NC
751,3,0.008725881576538086,0,1487,0.0039946737683089215,0.0,1.9800266311584553,UnionRank,NC
761,3,0.009421110153198242,0,1701,0.003942181340341655,0.0,2.2352168199737186,UnionRank,NC
771,4,0.009322166442871094,0,1706,0.005188067444876783,0.0,2.2127107652399483,UnionRank,NC
781,4,0.009039878845214844,0,1448,0.005121638924455826,0.0,1.854033290653009,UnionRank,NC
791,2,0.00919198989868164,0,1581,0.0025284450063211127,0.0,1.9987357774968395,UnionRank,NC
801,3,0.009584903717041016,0,1723,0.003745318352059925,0.0,2.151061173533084,UnionRank,NC
811,4,0.009623050689697266,0,1629,0.004932182490752158,0.0,2.008631319358816,UnionRank,NC
821,3,0.009154081344604492,0,1481,0.0036540803897685747,0.0,1.8038976857490865,UnionRank,NC
831,1,0.00954580307006836,0,1600,0.0012033694344163659,0.0,1.9253910950661852,UnionRank,NC
841,3,0.010020971298217773,0,1812,0.0035671819262782403,0.0,2.154577883472057,UnionRank,NC
851,3,0.031046152114868164,0,1763,0.0035252643948296123,0.0,2.071680376028202,UnionRank,NC
861,3,0.009824991226196289,0,1600,0.003484320557491289,0.0,1.8583042973286876,UnionRank,NC
871,3,0.010525941848754883,0,1887,0.003444316877152698,0.0,2.166475315729047,UnionRank,NC
881,1,0.009840965270996094,0,1635,0.0011350737797956867,0.0,1.8558456299659478,UnionRank,NC
891,2,0.010695219039916992,0,1942,0.002244668911335578,0.0,2.1795735129068463,UnionRank,NC
901,1,0.010252952575683594,0,1688,0.0011098779134295228,0.0,1.8734739178690345,UnionRank,NC
911,1,0.010294914245605469,0,1761,0.0010976948408342481,0.0,1.9330406147091108,UnionRank,NC
921,2,0.010715007781982422,0,1866,0.002171552660152009,0.0,2.026058631921824,UnionRank,NC
931,1,0.011277198791503906,0,2098,0.0010741138560687433,0.0,2.2534908700322234,UnionRank,NC
941,4,0.011317968368530273,0,2109,0.004250797024442083,0.0,2.2412327311370883,UnionRank,NC
951,2,0.010967731475830078,0,1928,0.002103049421661409,0.0,2.027339642481598,UnionRank,NC
961,1,0.011730194091796875,0,2164,0.001040582726326743,0.0,2.251821019771072,UnionRank,NC
971,1,0.010767936706542969,0,1793,0.0010298661174047373,0.0,1.846549948506694,UnionRank,NC
981,2,0.01155996322631836,0,2065,0.0020387359836901123,0.0,2.1049949031600406,UnionRank,NC
991,2,0.011628150939941406,0,2115,0.0020181634712411706,0.0,2.134207870837538,UnionRank,NC
1000,2,0.011918067932128906,0,2107,0.002,0.0,2.107,UnionRank,NC
1010,2,0.011193990707397461,0,1863,0.0019801980198019802,0.0,1.8445544554455446,UnionRank,NC
1020,1,0.011650800704956055,0,1996,0.000980392156862745,0.0,1.9568627450980391,UnionRank,NC
1030,2,0.012362957000732422,0,1948,0.001941747572815534,0.0,1.89126213592233,UnionRank,NC
1040,2,0.012609004974365234,0,2046,0.0019230769230769232,0.0,1.9673076923076922,UnionRank,NC
1050,1,0.01238107681274414,0,1982,0.0009523809523809524,0.0,1.8876190476190475,UnionRank,NC
1060,4,0.013168096542358398,0,2215,0.0037735849056603774,0.0,2.089622641509434,UnionRank,NC
1070,2,0.013232946395874023,0,2207,0.001869158878504673,0.0,2.0626168224299066,UnionRank,NC
1080,1,0.013701677322387695,0,2409,0.000925925925925926,0.0,2.2305555555555556,UnionRank,NC
1090,3,0.012865066528320312,0,2018,0.0027522935779816515,0.0,1.8513761467889909,UnionRank,NC
1100,2,0.013332128524780273,0,2139,0.0018181818181818182,0.0,1.9445454545454546,UnionRank,NC
1110,2,0.01346278190612793,0,2294,0.0018018018018018018,0.0,2.066666666666667,UnionRank,NC
1120,4,0.013848066329956055,0,2330,0.0035714285714285713,0.0,2.080357142857143,UnionRank,NC
1130,2,0.013698101043701172,0,2195,0.0017699115044247787,0.0,1.9424778761061947,UnionRank,NC
1140,4,0.01393890380859375,0,2364,0.0035087719298245615,0.0,2.0736842105263156,UnionRank,NC
1150,2,0.013616085052490234,0,2172,0.0017391304347826088,0.0,1.888695652173913,UnionRank,NC
1160,2,0.01441192626953125,0,2563,0.0017241379310344827,0.0,2.2094827586206898,UnionRank,NC
1170,2,0.014343976974487305,0,2422,0.0017094017094017094,0.0,2.0700854700854703,UnionRank,NC
1180,3,0.014441967010498047,0,2467,0.002542372881355932,0.0,2.090677966101695,UnionRank,NC
1190,1,0.014183998107910156,0,2382,0.0008403361344537816,0.0,2.0016806722689076,UnionRank,NC
1200,1,0.014278888702392578,0,2408,0.0008333333333333334,0.0,2.006666666666667,UnionRank,NC
1210,2,0.01454472541809082,0,2378,0.001652892561983471,0.0,1.965289256198347,UnionRank,NC
1220,2,0.014683008193969727,0,2471,0.001639344262295082,0.0,2.025409836065574,UnionRank,NC
1230,2,0.014809846878051758,0,2491,0.0016260162601626016,0.0,2.0252032520325205,UnionRank,NC
1240,1,0.014531135559082031,0,2334,0.0008064516129032258,0.0,1.882258064516129,UnionRank,NC
1250,2,0.01500082015991211,0,2514,0.0016,0.0,2.0112,UnionRank,NC
1260,2,0.015111923217773438,0,2586,0.0015873015873015873,0.0,2.052380952380952,UnionRank,NC
1270,3,0.014605998992919922,0,2334,0.002362204724409449,0.0,1.8377952755905511,UnionRank,NC
1280,2,0.015183210372924805,0,2524,0.0015625,0.0,1.971875,UnionRank,NC
1290,4,0.015290260314941406,0,2540,0.0031007751937984496,0.0,1.9689922480620154,UnionRank,NC
1300,3,0.01573014259338379,0,2717,0.002307692307692308,0.0,2.09,UnionRank,NC
1310,4,0.015740156173706055,0,2680,0.0030534351145038168,0.0,2.045801526717557,UnionRank,NC
1320,1,0.01624917984008789,0,2875,0.0007575757575757576,0.0,2.178030303030303,UnionRank,NC
1330,3,0.015809059143066406,0,2680,0.002255639097744361,0.0,2.0150375939849625,UnionRank,NC
1340,2,0.016037702560424805,0,2719,0.0014925373134328358,0.0,2.0291044776119405,UnionRank,NC
1350,1,0.015928030014038086,0,2675,0.0007407407407407407,0.0,1.9814814814814814,UnionRank,NC
1360,1,0.016347169876098633,0,2890,0.0007352941176470588,0.0,2.125,UnionRank,NC
1370,2,0.016631126403808594,0,2934,0.00145985401459854,0.0,2.141605839416058,UnionRank,NC
1380,1,0.016436100006103516,0,2831,0.0007246376811594203,0.0,2.051449275362319,UnionRank,NC
1390,1,0.016645193099975586,0,2913,0.0007194244604316547,0.0,2.09568345323741,UnionRank,NC
1400,2,0.016986846923828125,0,3061,0.0014285714285714286,0.0,2.1864285714285714,UnionRank,NC
1410,1,0.016240835189819336,0,2643,0.0007092198581560284,0.0,1.874468085106383,UnionRank,NC
1420,2,0.0170290470123291,0,2980,0.0014084507042253522,0.0,2.0985915492957745,UnionRank,NC
1430,3,0.01658010482788086,0,2786,0.002097902097902098,0.0,1.9482517482517483,UnionRank,NC
1440,2,0.017145872116088867,0,2980,0.001388888888888889,0.0,2.0694444444444446,UnionRank,NC
1450,3,0.017351150512695312,0,3066,0.0020689655172413794,0.0,2.1144827586206896,UnionRank,NC
1460,2,0.016833066940307617,0,2820,0.0013698630136986301,0.0,1.9315068493150684,UnionRank,NC
1470,3,0.017416954040527344,0,3111,0.0020408163265306124,0.0,2.1163265306122447,UnionRank,NC
1480,2,0.0172421932220459,0,2971,0.0013513513513513514,0.0,2.0074324324324326,UnionRank,NC
1490,1,0.017163991928100586,0,2973,0.0006711409395973154,0.0,1.9953020134228188,UnionRank,NC
1500,3,0.017361879348754883,0,3031,0.002,0.0,2.0206666666666666,UnionRank,NC
1510,4,0.01768183708190918,0,3071,0.0026490066225165563,0.0,2.0337748344370863,UnionRank,NC
1520,2,0.018107891082763672,0,3301,0.0013157894736842105,0.0,2.1717105263157896,UnionRank,NC
1530,2,0.01765298843383789,0,3046,0.00130718954248366,0.0,1.9908496732026144,UnionRank,NC
1540,1,0.01787281036376953,0,3085,0.0006493506493506494,0.0,2.0032467532467533,UnionRank,NC
1550,5,0.018666982650756836,0,3426,0.0032258064516129032,0.0,2.2103225806451614,UnionRank,NC
1560,1,0.0182650089263916,0,3154,0.000641025641025641,0.0,2.0217948717948717,UnionRank,NC
1570,4,0.018867015838623047,0,3507,0.0025477707006369425,0.0,2.2337579617834393,UnionRank,NC
1580,4,0.018281936645507812,0,3128,0.002531645569620253,0.0,1.9797468354430379,UnionRank,NC
1590,2,0.018178224563598633,0,3083,0.0012578616352201257,0.0,1.9389937106918238,UnionRank,NC
1600,2,0.018203020095825195,0,3086,0.00125,0.0,1.92875,UnionRank,NC
1610,1,0.018397808074951172,0,3084,0.0006211180124223603,0.0,1.9155279503105591,UnionRank,NC
1620,3,0.01948094367980957,0,3492,0.001851851851851852,0.0,2.1555555555555554,UnionRank,NC
1630,2,0.018661022186279297,0,3192,0.001226993865030675,0.0,1.958282208588957,UnionRank,NC
